layer,distance,elevation,ID,0.1
,554.4698818,0,0.1022604,74.7
,555.3585459,0,0.1022604,74.8
,556.2472101,0,0.1022604,74.9
,556.7057687,0,0.1022604,75
,557.5944328,0,0.1022604,75.1
,558.483097,0,0.1022604,75.2
,558.9416556,0,0.1022604,75.3
,559.8303198,0,0.1022604,75.4
,560.7189839,0,0.1022604,75.5
,561.1775426,0,0.1022604,75.6
,562.0662067,0,0.1022604,75.7
,562.9548709,0,0.1022604,75.8
,563.4134295,0,0.1022604,75.9
,564.3020937,0,0.1022604,76
,565.1907578,0,0.1022604,76.1
,565.6493165,0,0.1022604,76.2
,566.5379806,0,0.1022604,76.3
,567.4266448,0,0.1022604,76.4
,567.8852034,0,0.1022604,76.5
,568.7738676,0,0.1022604,76.6
,569.2324262,0,0.1022604,76.7
,570.1210904,0,0.1022604,76.8
,571.0097545,0,0.1022604,76.9
,571.4683131,0,0.1022604,77
,572.3569773,0,0.1022604,77.1
,573.2456414,0,0.1022604,77.2
,573.7042001,0,0.1022604,77.3
,574.5928642,0,0.1022604,77.4
,575.4815284,0,0.1022604,77.5
,575.940087,0,0.1022604,77.6
,576.8353127,0,0.1022604,77.7
,577.7239769,0,0.1022604,77.8
,578.1825355,0,0.1022604,77.9
,579.0711997,0,0.1022604,78
,579.9598638,0,0.1022604,78.1
,580.4184225,0,0.1022604,78.2
,581.3070866,0,0.1022604,78.3
,582.1957508,0,0.1022604,78.4
,582.6543094,0,0.1022604,78.5
,583.5429736,0,0.1022604,78.6
,584.4316377,0,0.1022604,78.7
,584.8901964,0,0.1022604,78.8
,585.7788605,0,0.1022604,78.9
,586.6675247,0,0.1022604,79
,587.1260833,0,0.1022604,79.1
,588.0147475,0,0.1022604,79.2
,588.9034116,0,0.1022604,79.3
,589.374695,0,0.1022604,79.4
,590.2633591,0,0.1022604,79.5
,591.1520233,0,0.1022604,79.6
,591.6105819,0,0.1022604,79.7
,592.4992461,0,0.1022604,79.8
,593.3879102,0,0.1022604,79.9
,593.8464689,0,0.1022604,80
,594.735133,0,0.1022604,80.1
,595.6237972,0,0.1022604,80.2
,596.0823558,0,0.1022604,80.3
,596.97102,0,0.1022604,80.4
,597.8596841,0,0.1022604,80.5
,598.3182427,0,0.1022604,80.6
,599.2069069,0,0.1022604,80.7
,600.095571,0,0.1022604,80.8
,600.5541297,0,0.1022604,80.9
,601.4427938,0,0.1022604,81
,602.331458,0,0.1022604,81.1
,602.7900166,0,0.1022604,81.2
,603.6786808,0,0.1022604,81.3
,604.5673449,0,0.1022604,81.4
,605.0259036,0,0.1022604,81.5
,605.9145677,0,0.1022604,81.6
,606.3731264,0,0.1022604,81.7
,607.2617905,0,0.1022604,81.8
,608.1504547,0,0.1022604,81.9
,608.6090133,0,0.1022604,82
,609.4976775,0,0.1022604,82.1
,610.3863416,0,0.1022604,82.2
,610.8449003,0,0.1022604,82.3
,611.7335644,0,0.1022604,82.4
,612.6222286,0,0.1022604,82.5
,613.0807872,0,0.1022604,82.6
,613.9694513,0,0.1022604,82.7
,614.8581155,0,0.1022604,82.8
,615.3166741,0,0.1022604,82.9
,616.2053383,0,0.1022604,83
,617.0940024,0,0.1022604,83.1
,617.5525611,0,0.1022604,83.2
,618.4412252,0,0.1022604,83.3
,619.3298894,0,0.1022604,83.4
,619.788448,0,0.1022604,83.5
,620.6771122,0,0.1022604,83.6
,621.5657763,0,0.1022604,83.7
,622.024335,0,0.1022604,83.8
,622.9129991,0,0.1022604,83.9
,623.8016633,0,0.1022604,84
,624.2602219,0,0.1022604,84.1
,625.1488861,0,0.1022604,84.2
,626.0375502,0,0.1022604,84.3
,626.4961088,0,0.1022604,84.4
,627.384773,0,0.1022604,84.5
,628.2734371,0,0.1022604,84.6
,628.7319958,0,0.1022604,84.7
,629.6206599,0,0.1022604,84.8
,630.5093241,0,0.1022604,84.9
,630.9678827,0,0.1022604,85
,631.8565469,0,0.1022604,85.1
,632.745211,0,0.1022604,85.2
,633.2037697,0,0.1022604,85.3
,634.0924338,0,0.1022604,85.4
,634.981098,0,0.1022604,85.5
,635.4396566,0,0.1022604,85.6
,636.3283208,0,0.1022604,85.7
,637.2169849,0,0.1022604,85.8
,637.6755436,0,0.1022604,85.9
,638.5642077,0,0.1022604,86
,639.4528719,0,0.1022604,86.1
,639.9114305,0,0.1022604,86.2
,640.8000947,0,0.1022604,86.3
,641.2586533,0,0.1022604,86.4
,642.1473174,0,0.1022604,86.5
,643.0359816,0,0.1022604,86.6
,643.4945402,0,0.1022604,86.7
,644.3832044,0,0.1022604,86.8
,645.2718685,0,0.1022604,86.9
,645.7304272,0,0.1022604,87
,646.6190913,0,0.1022604,87.1
,647.5077555,0,0.1022604,87.2
,647.9663141,0,0.1022604,87.3
,648.8615398,0,0.1022604,87.4
,649.750204,0,0.1022604,87.5
,650.2087626,0,0.1022604,87.6
,651.0974268,0,0.1022604,87.7
,651.9860909,0,0.1022604,87.8
,652.4446496,0,0.1022604,87.9
,653.3333137,0,0.1022604,88
,654.2219779,0,0.1022604,88.1
,654.6805365,0,0.1022604,88.2
,655.5692007,0,0.1022604,88.3
,656.4578648,0,0.1022604,88.4
,656.9164235,0,0.1022604,88.5
,657.8050876,0,0.1022604,88.6
,658.6937518,0,0.1022604,88.7
,659.1523104,0,0.1022604,88.8
,660.0409745,0,0.1022604,88.9
,660.9296387,0,0.1022604,89
,661.3881973,0,0.1022604,89.1
,662.2768615,0,0.1022604,89.2
,663.1655256,0,0.1022604,89.3
,663.6240843,0,0.1022604,89.4
,664.5127484,0,0.1022604,89.5
,665.4014126,0,0.1022604,89.6
,665.8599712,0,0.1022604,89.7
,666.7486354,0,0.1022604,89.8
,667.6372995,0,0.1022604,89.9
,668.0958582,0,0.1022604,90
,668.9845223,0,0.1022604,90.1
,669.8731865,0,0.1022604,90.2
,670.3317451,0,0.1022604,90.3
,671.2204093,0,0.1022604,90.4
,672.1090734,0,0.1022604,90.5
,672.567632,0,0.1022604,90.6
,673.4562962,0,0.1022604,90.7
,674.3449603,0,0.1022604,90.8
,674.803519,0,0.1022604,90.9
,675.6921831,0,0.1022604,91
,676.1507418,0,0.1022604,91.1
,677.0394059,0,0.1022604,91.2
,677.9280701,0,0.1022604,91.3
,678.3866287,0,0.1022604,91.4
,679.2752929,0,0.1022604,91.5
,680.163957,0,0.1022604,91.6
,680.6225157,0,0.1022604,91.7
,681.5111798,0,0.1022604,91.8
,682.399844,0,0.1022604,91.9
,682.8584026,0,0.1022604,92
,683.7470668,0,0.1022604,92.1
,684.6357309,0,0.1022604,92.2
,685.0942896,0,0.1022604,92.3
,685.9829537,0,0.1022604,92.4
,686.8716179,0,0.1022604,92.5
,687.3301765,0,0.1022604,92.6
,688.2188406,0,0.1022604,92.7
,689.1075048,0,0.1022604,92.8
,689.5660634,0,0.1022604,92.9
,690.4547276,0,0.1022604,93
,691.3433917,0,0.1022604,93.1
,691.8019504,0,0.1022604,93.2
,692.6906145,0,0.1022604,93.3
,693.5792787,0,0.1022604,93.4
,694.0378373,0,0.1022604,93.5
,694.9265015,0,0.1022604,93.6
,695.8151656,0,0.1022604,93.7
,696.2737243,0,0.1022604,93.8
,697.1623884,0,0.1022604,93.9
,698.0510526,0,0.1022604,94
,698.5096112,0,0.1022604,94.1
,699.3982754,0,0.1022604,94.2
,700.2869395,0,0.1022604,94.3
,700.7454982,0,0.1022604,94.4
,701.6341623,0,0.1022604,94.5
,702.5228265,0,0.1022604,94.6
,702.9813851,0,0.1022604,94.7
,703.8700492,0,0.1022604,94.8
,704.7587134,0,0.1022604,94.9
,705.217272,0,0.1022604,95
,706.1059362,0,0.1022604,95.1
,706.9946003,0,0.1022604,95.2
,707.453159,0,0.1022604,95.3
,708.3418231,0,0.1022604,95.4
,709.2304873,0,0.1022604,95.5
,709.6890459,0,0.1022604,95.6
,710.5777101,0,0.1022604,95.7
,711.0362687,0,0.1022604,95.8
,711.9249329,0,0.1022604,95.9
,712.813597,0,0.1022604,96
,713.2721557,0,0.1022604,96.1
,714.1608198,0,0.1022604,96.2
,715.049484,0,0.1022604,96.3
,715.5080426,0,0.1022604,96.4
,716.3967067,0,0.1022604,96.5
,717.2853709,0,0.1022604,96.6
,717.7439295,0,0.1022604,96.7
,718.6325937,0,0.1022604,96.8
,719.5212578,0,0.1022604,96.9
,719.9798165,0,0.1022604,97
,720.8750422,0,0.1022604,97.1
,721.7637063,0,0.1022604,97.2
,722.222265,0,0.1022604,97.3
,723.1109291,0,0.1022604,97.4
,723.9995933,0,0.1022604,97.5
,724.4581519,0,0.1022604,97.6
,725.3468161,0,0.1022604,97.7
,726.2354802,0,0.1022604,97.8
,726.6940389,0,0.1022604,97.9
,727.582703,0,0.1022604,98
,728.4713672,0,0.1022604,98.1
,728.9426505,0,0.1022604,98.2
,729.8313147,0,0.1022604,98.3
,730.7199788,0,0.1022604,98.4
,731.1785375,0,0.1022604,98.5
,732.0672016,0,0.1022604,98.6
,732.9558658,0,0.1022604,98.7
,733.4144244,0,0.1022604,98.8
,734.3030886,0,0.1022604,98.9
,735.1917527,0,0.1022604,99
,735.6503114,0,0.1022604,99.1
,736.5389755,0,0.1022604,99.2
,737.4276397,0,0.1022604,99.3
,737.8861983,0,0.1022604,99.4
,738.7748625,0,0.1022604,99.5
,739.6635266,0,0.1022604,99.6
,740.1220853,0,0.1022604,99.7
,741.0107494,0,0.1022604,99.8
,741.8994136,0,0.1022604,99.9
,742.3579722,0,0.1022604,100
,743.2466363,0,0.1022604,100.1
,744.1353005,0,0.1022604,100.2
,744.5938591,0,0.1022604,100.3
,745.4825233,0,0.1022604,100.4
,746.3711874,0,0.1022604,100.5
,746.8297461,0,0.1022604,100.6
,747.7184102,0,0.1022604,100.7
,748.1769689,0,0.1022604,100.8
,749.065633,0,0.1022604,100.9
,749.9542972,0,0.1022604,101
,750.4128558,0,0.1022604,101.1
,751.30152,0,0.1022604,101.2
,752.1901841,0,0.1022604,101.3
,752.6487428,0,0.1022604,101.4
,753.5374069,0,0.1022604,101.5
,754.4260711,0,0.1022604,101.6
,754.8846297,0,0.1022604,101.7
,755.7732939,0,0.1022604,101.8
,756.661958,0,0.1022604,101.9
,757.1205166,0,0.1022604,102
,758.0091808,0,0.1022604,102.1
,758.8978449,0,0.1022604,102.2
,759.3564036,0,0.1022604,102.3
,760.2450677,0,0.1022604,102.4
,761.1337319,0,0.1022604,102.5
,761.5922905,0,0.1022604,102.6
,762.4809547,0,0.1022604,102.7
,763.3696188,0,0.1022604,102.8
,763.8281775,0,0.1022604,102.9
,764.7168416,0,0.1022604,103
,765.6055058,0,0.1022604,103.1
,766.0640644,0,0.1022604,103.2
,766.9527286,0,0.1022604,103.3
,767.8413927,0,0.1022604,103.4
,768.2999514,0,0.1022604,103.5
,769.1886155,0,0.1022604,103.6
,770.0772797,0,0.1022604,103.7
,770.5358383,0,0.1022604,103.8
,771.4245025,0,0.1022604,103.9
,772.3131666,0,0.1022604,104
,772.7717252,0,0.1022604,104.1
,773.6603894,0,0.1022604,104.2
,774.5490535,0,0.1022604,104.3
,775.0076122,0,0.1022604,104.4
,775.8962763,0,0.1022604,104.5
,776.7849405,0,0.1022604,104.6
,777.2434991,0,0.1022604,104.7
,778.1321633,0,0.1022604,104.8
,779.0208274,0,0.1022604,104.9
,779.4793861,0,0.1022604,105
,780.3680502,0,0.1022604,105.1
,781.2567144,0,0.1022604,105.2
,781.715273,0,0.1022604,105.3
,782.6039372,0,0.1022604,105.4
,783.0624958,0,0.1022604,105.5
,783.95116,0,0.1022604,105.6
,784.8398241,0,0.1022604,105.7
,785.2983827,0,0.1022604,105.8
,786.1870469,0,0.1022604,105.9
,787.075711,0,0.1022604,106
,787.5342697,0,0.1022604,106.1
,788.4229338,0,0.1022604,106.2
,789.311598,0,0.1022604,106.3
,789.7701566,0,0.1022604,106.4
,790.6588208,0,0.1022604,106.5
,791.5474849,0,0.1022604,106.6
,792.0060436,0,0.1022604,106.7
,792.9012693,0,0.1022604,106.8
,793.7899334,0,0.1022604,106.9
,794.2484921,0,0.1022604,107
,795.1371562,0,0.1022604,107.1
,796.0258204,0,0.1022604,107.2
,796.484379,0,0.1022604,107.3
,797.3730432,0,0.1022604,107.4
,798.2617073,0,0.1022604,107.5
,798.720266,0,0.1022604,107.6
,799.6089301,0,0.1022604,107.7
,800.4975943,0,0.1022604,107.8
,800.9561529,0,0.1022604,107.9
,801.8448171,0,0.1022604,108
,802.7334812,0,0.1022604,108.1
,803.1920398,0,0.1022604,108.2
,804.080704,0,0.1022604,108.3
,804.9693681,0,0.1022604,108.4
,805.4279268,0,0.1022604,108.5
,806.3165909,0,0.1022604,108.6
,807.2052551,0,0.1022604,108.7
,807.6638137,0,0.1022604,108.8
,808.5524779,0,0.1022604,108.9
,809.441142,0,0.1022604,109
,809.8997007,0,0.1022604,109.1
,810.7883648,0,0.1022604,109.2
,811.677029,0,0.1022604,109.3
,812.1355876,0,0.1022604,109.4
,813.0242518,0,0.1022604,109.5
,813.9129159,0,0.1022604,109.6
,814.3714746,0,0.1022604,109.7
,815.2601387,0,0.1022604,109.8
,816.1488029,0,0.1022604,109.9
,816.6073615,0,0.1022604,110
,817.4960257,0,0.1022604,110.1
,817.9545843,0,0.1022604,110.2
,818.8432484,0,0.1022604,110.3
,819.7319126,0,0.1022604,110.4
,820.1904712,0,0.1022604,110.5
,821.0791354,0,0.1022604,110.6
,821.9677995,0,0.1022604,110.7
,822.4263582,0,0.1022604,110.8
,823.3150223,0,0.1022604,110.9
,824.2036865,0,0.1022604,111
,824.6622451,0,0.1022604,111.1
,825.5509093,0,0.1022604,111.2
,826.4395734,0,0.1022604,111.3
,826.8981321,0,0.1022604,111.4
,827.7867962,0,0.1022604,111.5
,828.6754604,0,0.1022604,111.6
,829.134019,0,0.1022604,111.7
,830.0226832,0,0.1022604,111.8
,830.9113473,0,0.1022604,111.9
,831.3699059,0,0.1022604,112
,832.2585701,0,0.1022604,112.1
,833.1472342,0,0.1022604,112.2
,833.6057929,0,0.1022604,112.3
,834.494457,0,0.1022604,112.4
,835.3831212,0,0.1022604,112.5
,835.8416798,0,0.1022604,112.6
,836.730344,0,0.1022604,112.7
,837.6190081,0,0.1022604,112.8
,838.0775668,0,0.1022604,112.9
,838.9662309,0,0.1022604,113
,839.8548951,0,0.1022604,113.1
,840.3134537,0,0.1022604,113.2
,841.2021179,0,0.1022604,113.3
,842.090782,0,0.1022604,113.4
,842.5493407,0,0.1022604,113.5
,843.4380048,0,0.1022604,113.6
,844.326669,0,0.1022604,113.7
,844.7852276,0,0.1022604,113.8
,845.6738918,0,0.1022604,113.9
,846.5625559,0,0.1022604,114
,847.0211145,0,0.1022604,114.1
,847.9097787,0,0.1022604,114.2
,848.7984428,0,0.1022604,114.3
,849.2570015,0,0.1022604,114.4
,850.1456656,0,0.1022604,114.5
,851.0343298,0,0.1022604,114.6
,851.4928884,0,0.1022604,114.7
,852.3815526,0,0.1022604,114.8
,852.8401112,0,0.1022604,114.9
,853.7287754,0,0.1022604,115
,854.6174395,0,0.1022604,115.1
,855.0759982,0,0.1022604,115.2
,855.9646623,0,0.1022604,115.3
,856.8533265,0,0.1022604,115.4
,857.3118851,0,0.1022604,115.5
,858.2005493,0,0.1022604,115.6
,859.0892134,0,0.1022604,115.7
,859.547772,0,0.1022604,115.8
,860.4364362,0,0.1022604,115.9
,861.3251004,0,0.1022604,116
,861.783659,0,0.1022604,116.1
,862.6723231,0,0.1022604,116.2
,863.5609873,0,0.1022604,116.3
,864.0195459,0,0.1022604,116.4
,864.9147716,0,0.1022604,116.5
,865.8034358,0,0.1022604,116.6
,866.2619944,0,0.1022604,116.7
,867.1506586,0,0.1022604,116.8
,868.0393227,0,0.1022604,116.9
,868.5106061,0,0.1022604,117
,869.3992703,0,0.1022604,117.1
,870.2879344,0,0.1022604,117.2
,870.7464931,0,0.1022604,117.3
,871.6351572,0,0.1022604,117.4
,872.5238214,0,0.1022604,117.5
,872.98238,0,0.1022604,117.6
,873.8710441,0,0.1022604,117.7
,874.7597083,0,0.1022604,117.8
,875.2182669,0,0.1022604,117.9
,876.1069311,0,0.1022604,118
,876.9955952,0,0.1022604,118.1
,877.4541539,0,0.1022604,118.2
,878.342818,0,0.1022604,118.3
,879.2314822,0,0.1022604,118.4
,879.6900408,0,0.1022604,118.5
,880.578705,0,0.1022604,118.6
,881.4673691,0,0.1022604,118.7
,881.9259278,0,0.1022604,118.8
,882.8145919,0,0.1022604,118.9
,883.7032561,0,0.1022604,119
,884.1618147,0,0.1022604,119.1
,885.0504789,0,0.1022604,119.2
,885.939143,0,0.1022604,119.3
,886.3977017,0,0.1022604,119.4
,887.2863658,0,0.1022604,119.5
,888.17503,0,0.1022604,119.6
,888.6335886,0,0.1022604,119.7
,889.5222527,0,0.1022604,119.8
,889.9808114,0,0.1022604,119.9
,890.8694755,0,0.1022604,120
,891.7581397,0,0.1022604,120.1
,892.2166983,0,0.1022604,120.2
,893.1053625,0,0.1022604,120.3
,893.9940266,0,0.1022604,120.4
,894.4525853,0,0.1022604,120.5
,895.3412494,0,0.1022604,120.6
,896.2299136,0,0.1022604,120.7
,896.6884722,0,0.1022604,120.8
,897.5771364,0,0.1022604,120.9
,898.4658005,0,0.1022604,121
,898.9243592,0,0.1022604,121.1
,899.8130233,0,0.1022604,121.2
,900.7016875,0,0.1022604,121.3
,901.1602461,0,0.1022604,121.4
,902.0489102,0,0.1022604,121.5
,902.9375744,0,0.1022604,121.6
,903.396133,0,0.1022604,121.7
,904.2847972,0,0.1022604,121.8
,905.1734613,0,0.1022604,121.9
,905.63202,0,0.1022604,122
,906.5206841,0,0.1022604,122.1
,907.4093483,0,0.1022604,122.2
,907.8679069,0,0.1022604,122.3
,908.7565711,0,0.1022604,122.4
,909.6452352,0,0.1022604,122.5
,910.1037939,0,0.1022604,122.6
,910.992458,0,0.1022604,122.7
,911.8811222,0,0.1022604,122.8
,912.3396808,0,0.1022604,122.9
,913.228345,0,0.1022604,123
,914.1170091,0,0.1022604,123.1
,914.5755678,0,0.1022604,123.2
,915.4642319,0,0.1022604,123.3
,916.3528961,0,0.1022604,123.4
,916.8114547,0,0.1022604,123.5
,917.7001188,0,0.1022604,123.6
,918.588783,0,0.1022604,123.7
,919.0473416,0,0.1022604,123.8
,919.9360058,0,0.1022604,123.9
,920.8246699,0,0.1022604,124
,921.2832286,0,0.1022604,124.1
,922.1718927,0,0.1022604,124.2
,923.0605569,0,0.1022604,124.3
,923.5191155,0,0.1022604,124.4
,924.4077797,0,0.1022604,124.5
,924.8663383,0,0.1022604,124.6
,925.7550025,0,0.1022604,124.7
,926.6436666,0,0.1022604,124.8
,927.1022253,0,0.1022604,124.9
,927.9908894,0,0.1022604,125
,928.8795536,0,0.1022604,125.1
,929.3381122,0,0.1022604,125.2
,930.2267763,0,0.1022604,125.3
,931.1154405,0,0.1022604,125.4
,931.5739991,0,0.1022604,125.5
,932.4626633,0,0.1022604,125.6
,933.3513274,0,0.1022604,125.7
,933.8098861,0,0.1022604,125.8
,934.6985502,0,0.1022604,125.9
,935.5872144,0,0.1022604,126
,936.045773,0,0.1022604,126.1
,936.9409987,0,0.1022604,126.2
,937.8296629,0,0.1022604,126.3
,938.2882215,0,0.1022604,126.4
,939.1768857,0,0.1022604,126.5
,940.0655498,0,0.1022604,126.6
,940.5241085,0,0.1022604,126.7
,941.4127726,0,0.1022604,126.8
,942.3014368,0,0.1022604,126.9
,942.7599954,0,0.1022604,127
,943.6486596,0,0.1022604,127.1
,944.5373237,0,0.1022604,127.2
,944.9958824,0,0.1022604,127.3
,945.8845465,0,0.1022604,127.4
,946.7732107,0,0.1022604,127.5
,947.2317693,0,0.1022604,127.6
,948.1204335,0,0.1022604,127.7
,949.0090976,0,0.1022604,127.8
,949.4676562,0,0.1022604,127.9
,950.3563204,0,0.1022604,128
,951.2449845,0,0.1022604,128.1
,951.7035432,0,0.1022604,128.2
,952.5922073,0,0.1022604,128.3
,953.4808715,0,0.1022604,128.4
,953.9394301,0,0.1022604,128.5
,954.8280943,0,0.1022604,128.6
,955.7167584,0,0.1022604,128.7
,956.1753171,0,0.1022604,128.8
,957.0639812,0,0.1022604,128.9
,957.9526454,0,0.1022604,129
,958.411204,0,0.1022604,129.1
,959.2998682,0,0.1022604,129.2
,959.7584268,0,0.1022604,129.3
,960.647091,0,0.1022604,129.4
,961.5357551,0,0.1022604,129.5
,961.9943137,0,0.1022604,129.6
,962.8829779,0,0.1022604,129.7
,963.771642,0,0.1022604,129.8
,964.2302007,0,0.1022604,129.9
,965.1188648,0,0.1022604,130
,966.007529,0,0.1022604,130.1
,966.4660876,0,0.1022604,130.2
,967.3547518,0,0.1022604,130.3
,968.2434159,0,0.1022604,130.4
,968.7019746,0,0.1022604,130.5
,969.5906387,0,0.1022604,130.6
,970.4793029,0,0.1022604,130.7
,970.9378615,0,0.1022604,130.8
,971.8265257,0,0.1022604,130.9
,972.7151898,0,0.1022604,131
,973.1737485,0,0.1022604,131.1
,974.0624126,0,0.1022604,131.2
,974.9510768,0,0.1022604,131.3
,975.4096354,0,0.1022604,131.4
,976.2982996,0,0.1022604,131.5
,977.1869637,0,0.1022604,131.6
,977.6455223,0,0.1022604,131.7
,978.5341865,0,0.1022604,131.8
,979.4228506,0,0.1022604,131.9
,979.8814093,0,0.1022604,132
,980.7700734,0,0.1022604,132.1
,981.6587376,0,0.1022604,132.2
,982.1172962,0,0.1022604,132.3
,983.0059604,0,0.1022604,132.4
,983.8946245,0,0.1022604,132.5
,984.3531832,0,0.1022604,132.6
,985.2418473,0,0.1022604,132.7
,986.1305115,0,0.1022604,132.8
,986.5890701,0,0.1022604,132.9
,987.4777343,0,0.1022604,133
,988.3663984,0,0.1022604,133.1
,988.8249571,0,0.1022604,133.2
,989.7136212,0,0.1022604,133.3
,990.6022854,0,0.1022604,133.4
,991.060844,0,0.1022604,133.5
,991.9495081,0,0.1022604,133.6
,992.8381723,0,0.1022604,133.7
,993.2967309,0,0.1022604,133.8
,994.1853951,0,0.1022604,133.9
,994.6439537,0,0.1022604,134
,995.5326179,0,0.1022604,134.1
,996.421282,0,0.1022604,134.2
,996.8798407,0,0.1022604,134.3
,997.7685048,0,0.1022604,134.4
,998.657169,0,0.1022604,134.5
,999.1157276,0,0.1022604,134.6
,1000.004392,0,0.1022604,134.7
,1000.893056,0,0.1022604,134.8
,1001.351615,0,0.1022604,134.9
,1002.240279,0,0.1022604,135
,1003.128943,0,0.1022604,135.1
,1003.587502,0,0.1022604,135.2
,1004.476166,0,0.1022604,135.3
,1005.36483,0,0.1022604,135.4
,1005.823388,0,0.1022604,135.5
,1006.712053,0,0.1022604,135.6
,1007.600717,0,0.1022604,135.7
,1008.072,0,0.1022604,135.8
,1008.967226,0,0.1022604,135.9
,1009.85589,0,0.1022604,136
,1010.314449,0,0.1022604,136.1
,1011.203113,0,0.1022604,136.2
,1012.091777,0,0.1022604,136.3
,1012.550336,0,0.1022604,136.4
,1013.439,0,0.1022604,136.5
,1014.327664,0,0.1022604,136.6
,1014.786223,0,0.1022604,136.7
,1015.674887,0,0.1022604,136.8
,1016.563551,0,0.1022604,136.9
,1017.022109,0,0.1022604,137
,1017.910774,0,0.1022604,137.1
,1018.799438,0,0.1022604,137.2
,1019.257996,0,0.1022604,137.3
,1020.146661,0,0.1022604,137.4
,1021.035325,0,0.1022604,137.5
,1021.493883,0,0.1022604,137.6
,1022.382547,0,0.1022604,137.7
,1023.271212,0,0.1022604,137.8
,1023.72977,0,0.1022604,137.9
,1024.618434,0,0.1022604,138
,1025.507099,0,0.1022604,138.1
,1025.965657,0,0.1022604,138.2
,1026.854321,0,0.1022604,138.3
,1027.742986,0,0.1022604,138.4
,1028.201544,0,0.1022604,138.5
,1029.090208,0,0.1022604,138.6
,1029.978872,0,0.1022604,138.7
,1030.437431,0,0.1022604,138.8
,1031.326095,0,0.1022604,138.9
,1031.784654,0,0.1022604,139
,1032.673318,0,0.1022604,139.1
,1033.561982,0,0.1022604,139.2
,1034.020541,0,0.1022604,139.3
,1034.909205,0,0.1022604,139.4
,1035.797869,0,0.1022604,139.5
,1036.256428,0,0.1022604,139.6
,1037.145092,0,0.1022604,139.7
,1038.033756,0,0.1022604,139.8
,1038.492315,0,0.1022604,139.9
,1039.380979,0,0.1022604,140
,1040.269643,0,0.1022604,140.1
,1040.728202,0,0.1022604,140.2
,1041.616866,0,0.1022604,140.3
,1042.50553,0,0.1022604,140.4
,1042.964089,0,0.1022604,140.5
,1043.852753,0,0.1022604,140.6
,1044.741417,0,0.1022604,140.7
,1045.199976,0,0.1022604,140.8
,1046.08864,0,0.1022604,140.9
,1046.977304,0,0.1022604,141
,1047.435862,0,0.1022604,141.1
,1048.324527,0,0.1022604,141.2
,1049.213191,0,0.1022604,141.3
,1049.671749,0,0.1022604,141.4
,1050.560414,0,0.1022604,141.5
,1051.449078,0,0.1022604,141.6
,1051.907636,0,0.1022604,141.7
,1052.796301,0,0.1022604,141.8
,1053.684965,0,0.1022604,141.9
,1054.143523,0,0.1022604,142
,1055.032187,0,0.1022604,142.1
,1055.920852,0,0.1022604,142.2
,1056.37941,0,0.1022604,142.3
,1057.268074,0,0.1022604,142.4
,1058.156739,0,0.1022604,142.5
,1058.615297,0,0.1022604,142.6
,1059.503961,0,0.1022604,142.7
,1060.392626,0,0.1022604,142.8
,1060.851184,0,0.1022604,142.9
,1061.739848,0,0.1022604,143
,1062.628512,0,0.1022604,143.1
,1063.087071,0,0.1022604,143.2
,1063.975735,0,0.1022604,143.3
,1064.864399,0,0.1022604,143.4
,1065.322958,0,0.1022604,143.5
,1066.211622,0,0.1022604,143.6
,1066.670181,0,0.1022604,143.7
,1067.558845,0,0.1022604,143.8
,1068.447509,0,0.1022604,143.9
,1068.906068,0,0.1022604,144
,1069.794732,0,0.1022604,144.1
,1070.683396,0,0.1022604,144.2
,1071.141955,0,0.1022604,144.3
,1072.030619,0,0.1022604,144.4
,1072.919283,0,0.1022604,144.5
,1073.377842,0,0.1022604,144.6
,1074.266506,0,0.1022604,144.7
,1075.15517,0,0.1022604,144.8
,1075.613729,0,0.1022604,144.9
,1076.502393,0,0.1022604,145
,1077.391057,0,0.1022604,145.1
,1077.849616,0,0.1022604,145.2
,1078.73828,0,0.1022604,145.3
,1079.626944,0,0.1022604,145.4
,1080.085502,0,0.1022604,145.5
,1080.980728,0,0.1022604,145.6
,1081.869392,0,0.1022604,145.7
,1082.327951,0,0.1022604,145.8
,1083.216615,0,0.1022604,145.9
,1084.105279,0,0.1022604,146
,1084.563838,0,0.1022604,146.1
,1085.452502,0,0.1022604,146.2
,1086.341166,0,0.1022604,146.3
,1086.799725,0,0.1022604,146.4
,1087.688389,0,0.1022604,146.5
,1088.577053,0,0.1022604,146.6
,1089.035612,0,0.1022604,146.7
,1089.924276,0,0.1022604,146.8
,1090.81294,0,0.1022604,146.9
,1091.271499,0,0.1022604,147
,1092.160163,0,0.1022604,147.1
,1093.048827,0,0.1022604,147.2
,1093.507386,0,0.1022604,147.3
,1094.39605,0,0.1022604,147.4
,1095.284714,0,0.1022604,147.5
,1095.743273,0,0.1022604,147.6
,1096.631937,0,0.1022604,147.7
,1097.520601,0,0.1022604,147.8
,1097.97916,0,0.1022604,147.9
,1098.867824,0,0.1022604,148
,1099.756488,0,0.1022604,148.1
,1100.215047,0,0.1022604,148.2
,1101.103711,0,0.1022604,148.3
,1101.562269,0,0.1022604,148.4
,1102.450933,0,0.1022604,148.5
,1103.339598,0,0.1022604,148.6
,1103.798156,0,0.1022604,148.7
,1104.68682,0,0.1022604,148.8
,1105.575485,0,0.1022604,148.9
,1106.034043,0,0.1022604,149
,1106.922707,0,0.1022604,149.1
,1107.811372,0,0.1022604,149.2
,1108.26993,0,0.1022604,149.3
